10003012017000000,地质,dizhi,4,0,6
10003012018000000,军事科技,junshikeji,4,0,6
10003012019000000,农业林业,nongyelinye,4,0,6
10003012020000000,医学药学,yixueyaoxue,4,0,6
10003012021000000,其他,qita,4,0,6
10003013000000000,行业杂志,xingyezazhi,3,1,6
10003013001000000,电脑电子,diannaodianzi,4,0,6
10003013002000000,IT数码,itshuma,4,0,6
10003013003000000,机械设备,jixieshebei,4,0,6
10003013004000000,汽车,qiche,4,0,6
10003013005000000,交通,jiaotong,4,0,6
10003013006000000,铁道,tiedao,4,0,6
10003013007000000,邮电,youdian,4,0,6
10003013008000000,航天,hangtian,4,0,6
10003013009000000,航空,hangkong,4,0,6
10003013010000000,石油化工,shiyouhuagong,4,0,6
10003013011000000,水电,shuidian,4,0,6
10003013012000000,冶金,yejin,4,0,6
10003013013000000,建筑,jianzhu,4,0,6
10003013014000000,轻工,qinggong,4,0,6
10003013015000000,标准,biaozhun,4,0,6
10003013016000000,计量,jiliang,4,0,6
10003013017000000,矿产,kuangchan,4,0,6
10003013018000000,能源,nengyuan,4,0,6
10003013019000000,其他,qita,4,0,6
10003014000000000,高校学报,gaoxiaoxuebao,3,1,6
10003014001000000,社科,sheke,4,0,6
10003014002000000,自然科学,zirankexue,4,0,6
10003014003000000,工学,gongxue,4,0,6
10003014004000000,农学,nongxue,4,0,6
10003014005000000,医学,yixue,4,0,6
10003014006000000,外语,waiyu,4,0,6
10003014007000000,师范教育,shifanjiaoyu,4,0,6
10003014008000000,财经,caijing,4,0,6
10003014009000000,商业,shangye,4,0,6
10003014010000000,民族,minzu,4,0,6
10003014011000000,其他,qita,4,0,6
10003015000000000,少数民族杂志,shaoshuminzu,3,1,6
10003015001000000,维文,weiwen,4,0,6
10003015002000000,蒙文,mengwen,4,0,6
10003015003000000,藏文,cangwen,4,0,6
10003015004000000,朝鲜文,chaoxianwen,4,0,6
10003015005000000,哈萨克文,hasakewen,4,0,6
10003015006000000,其他,qita,4,0,6
10004000000000000,外文期刊,waiwen,2,1,6
10004001000000000,创刊号,chuangkanhao,3,0,6
10004002000000000,文摘综合,wenzhai,3,1,6
10004002001000000,文摘,wenzhai,4,0,6
10004002002000000,综合,zonghe,4,0,6
10004003000000000,文学小说,wenxue,3,1,6
10004003001000000,文学,wenxue,4,0,6
10004003002000000,故事,gushi,4,0,6
10004003003000000,小说,xiaoshuo,4,0,6
10004003004000000,戏剧,xiju,4,0,6
10004003005000000,诗歌,shige,4,0,6
10004003006000000,散文,sanwen,4,0,6
10004003007000000,文艺理论,wenyililun,4,0,6
10004004000000000,语言,yuyan,3,0,6
10004005000000000,艺术收藏,yishushoucang,3,1,6
10004005001000000,美术,meishu,4,0,6
10004005002000000,书法,shufa,4,0,6
10004005003000000,摄影,sheying,4,0,6
10004005004000000,集邮,jiyou,4,0,6
10004005005000000,音乐,yinle,4,0,6
10004005006000000,收藏,shoucang,4,0,6
10004006000000000,新闻出版,xinwenchuban,3,1,6
10004006001000000,广播影视娱乐,guangboyingshiyule,4,0,6
10004006002000000,新闻出版,xinwenchuban,4,0,6
10004006003000000,广告传媒,guanggaochuanmei,4,0,6
10004006004000000,图书馆,tushuguan,4,0,6
10004007000000000,教育少儿,jiaoyushaoer,3,1,6
10004007001000000,婴儿育儿,yingeryuer,4,0,6
10004007002000000,中学生读物,zhongxueshengduwu,4,0,6
10004007003000000,大学教育,daxuejiaoyu,4,0,6
10004007004000000,成人教育,chengrenjiaoyu,4,0,6
10004007005000000,外语教育,waiyujiaoyu,4,0,6
10004007006000000,小学生读物,xiaoxueshengduwu,4,0,6
10004007007000000,教学理论,jiaoxuelilun,4,0,6
10004008000000000,生活时尚,shishang,3,1,6
10004008001000000,妇女家庭,funvjiating,4,0,6
